('https://www.aldi.co.uk/12-iced-fairy-cakes/p/066198007032600', '12 Iced Fairy Cakes', '0.75', '6.3p/12.5p each')
('https://www.aldi.co.uk/6-angel-slices/p/073967148484700', '6 Angel Slices', '0.85', '14.2p each')
('https://www.aldi.co.uk/angel-cake/p/078736167409500', 'Angel Cake', '0.85', '34p/30.4p/27.8p per 100g')
('https://www.aldi.co.uk/mini-brownie-bites/p/063467244412602', 'Mini Brownie Bites', '0.99', 'per tub')
('https://www.aldi.co.uk/6-tea-time-fairy-cakes/p/066198244412801', '6 Tea Time Fairy Cakes', '0.75', '6.3p/12.5p each')
('https://www.aldi.co.uk/walnut-cake/p/078736244414002', 'Walnut Cake', '0.85', '34p/30.4p/27.8p per 100g')
('https://www.aldi.co.uk/crumpets/p/066188007031200', 'Crumpets', '0.25', '4.2p each')
('https://www.aldi.co.uk/6-sultana-scones/p/066114007020800', '6 Sultana Scones', '0.79', '13.2p each')
('https://www.aldi.co.uk/fruit-loaf/p/056017005195600', 'Fruit Loaf', '0.75', '18.8p per 100g')
('https://www.aldi.co.uk/8-super-soft-original-wraps/p/068150021129700', '8 Super Soft Original Wraps', '0.65', '8.1p each')
('https://www.aldi.co.uk/light-%26-flaky-all-butter-croissants/p/082331198366600', 'Light & Flaky All Butter Croissants', '1.49', '37.3p each')
('https://www.aldi.co.uk/8-super-soft-both-in-one-wraps/p/068148021301300', '8 Super Soft Both In One Wraps', '0.79', '9.9p each')
('https://www.aldi.co.uk/4-extra-large-teacakes/p/080021168553500', '4 Extra Large Teacakes', '0.79', '19.8p each')
('https://www.aldi.co.uk/scotch-pancakes/p/081756186321000', 'Scotch Pancakes', '0.42', '7p each')
('https://www.aldi.co.uk/6-wholemeal-pittas/p/066192244415401', '6 Wholemeal Pittas', '0.35', '5.8p each')
('https://www.aldi.co.uk/crumpets/p/080971180461900', 'Crumpets', '1.00', '11.1p each')
('https://www.aldi.co.uk/chicken-arrabbiata/p/078017249400400', 'Chicken Arrabbiata', '1.79', '£4.48 per kg')
('https://www.aldi.co.uk/mackerel-in-sunflower-oil/p/044148003350800', 'Mackerel In Sunflower Oil', '0.57', '67p per 100g drained')
('https://www.aldi.co.uk/sardines-in-tomato-sauce/p/044834003452000', 'Sardines In Tomato Sauce', '0.31', '24.8p per 100g')
('https://www.aldi.co.uk/tuna-chunks-in-spring-water/p/070685074576900', 'Tuna Chunks In Spring Water', '0.75', '67p per 100g drained')
('https://www.aldi.co.uk/wild-pacific-red-salmon/p/001408000079600', 'Wild Pacific Red Salmon', '2.35', '£1.10 per 100g')
('https://www.aldi.co.uk/mackerel-in-tomato-sauce/p/044147003350600', 'Mackerel In Tomato Sauce', '0.57', '45.6p per 100g')
('https://www.aldi.co.uk/chorizo-slices/p/070644252509700', 'Chorizo Slices', '0.79', '65.8p/87.7p per 100g')
('https://www.aldi.co.uk/nature%27s-pick-mini-apples-6-pack/p/087775252532800', "Nature's Pick Mini Apples 6 Pack", '0.59', '9.9p Each')
('https://www.aldi.co.uk/coconut-%26-lime-chicken-slices/p/078448252562801', 'Coconut & Lime Chicken Slices', '1.79', '99.4p per 100g')
('https://www.aldi.co.uk/rich-%26-fragrant-butter-chicken/p/061362252554001', 'Rich & Fragrant Butter Chicken', '0.89', '24.7p per 100g')
('https://www.aldi.co.uk/mexican-style-chicken-slices/p/078448252562600', 'Mexican Style Chicken Slices', '1.79', '99.4p per 100g')
('https://www.aldi.co.uk/mango-%26-peach-baby-breakfast/p/066562253151209', 'Mango & Peach Baby Breakfast', '0.69', '69p per 100g')
('https://www.aldi.co.uk/2-lamb-shanks-red-wine-gravy/p/071028040459100', '2 Lamb Shanks Red Wine Gravy', '4.99', '£6.24 per kg')
('https://www.aldi.co.uk/peach-slices-in-juice/p/068416093585400', 'Peach Slices in Juice', '0.47', '11.4p per 100g')
('https://www.aldi.co.uk/peach-slices-in-a-light-syrup/p/045147003493400', 'Peach Slices In A Light Syrup', '0.31', '12.4p per 100g drained')
('https://www.aldi.co.uk/fruit-cocktail-in-juice/p/064866247611401', 'Fruit Cocktail In Juice', '0.69', '27.6p per 100g drained')
('https://www.aldi.co.uk/peach-slices-in-syrup/p/068416247611601', 'Peach Slices in Syrup', '0.47', '11.4p per 100g')
('https://www.aldi.co.uk/marrowfat-peas/p/001015000003200', 'Marrowfat Peas', '0.27', '15p per 100g drained')
('https://www.aldi.co.uk/small-new-potatoes-in-water/p/001020000004200', 'Small New Potatoes In Water', '0.49', '14.2p per 100g drained')
('https://www.aldi.co.uk/red-kidney-beans-in-water/p/001031000006400', 'Red Kidney Beans In Water', '0.39', '9.8p per 100g')
('https://www.aldi.co.uk/sweetcorn/p/008966001557800', 'Sweetcorn', '0.37', '12.9p per 100g')
('https://www.aldi.co.uk/peeled-plum-tomatoes-in-rich-juice/p/042420003088200', 'Peeled Plum Tomatoes In Rich Juice', '0.35', '8.8p per 100g')
('https://www.aldi.co.uk/garden-peas/p/058377005631200', 'Garden Peas', '0.20', '10.8p per 100g drained')
('https://www.aldi.co.uk/baked-beans-in-tomato-sauce/p/062577006401800', 'Baked Beans In Tomato Sauce', '0.22', '5.2p per 100g')
('https://www.aldi.co.uk/creamed-rice-pudding/p/044663003430000', 'Creamed Rice Pudding', '0.33', '8.3p per 100g')
('https://www.aldi.co.uk/silverskin-onions/p/040432002800400', 'Silverskin Onions', '0.49', '19.2p per 100g drained')
('https://www.aldi.co.uk/rice-pudding/p/049740004153800', 'Rice Pudding', '0.20', '5p per 100g')
('https://www.aldi.co.uk/2-belgian-chocolate-puddings/p/010974253272300', '2 Belgian Chocolate Puddings', '1.89', '£1.92 per 100g')
('https://www.aldi.co.uk/super-soft-mediterranean-herb-wraps/p/068148253276100', 'Super Soft Mediterranean Herb Wraps', '0.79', '9.9p each')
('https://www.aldi.co.uk/beef-paste/p/057153247648601', 'Beef Paste', '0.25', '33.3p per 100g')
('https://www.aldi.co.uk/hot-chicken-curry/p/001249000048800', 'Hot Chicken Curry', '1.05', '26.8p per 100g')
('https://www.aldi.co.uk/classic-stewed-steak/p/077036166004600', 'Classic Stewed Steak', '1.35', '33.8p per 100g')
('https://www.aldi.co.uk/kitchen-towel-blast/p/078574189841100', 'Kitchen Towel Blast', '1.19', '£1.19 per 100 sheets')
('https://www.aldi.co.uk/ready-to-eat-oak-smoked-ham-slices/p/064041255038200', 'Ready To Eat Oak Smoked Ham Slices', '1.19', '99.2p per 100g')
('https://www.aldi.co.uk/reviving-peppermint-tea/p/054702252421003', 'Reviving Peppermint Tea', '0.69', '£ 0.75')
('https://www.aldi.co.uk/stuffed-crust-pizza-bbq-meat-feast/p/061704255347200', 'Stuffed Crust Pizza BBQ Meat Feast', '1.59', '£3.23/£3.18 per kg')
('https://www.aldi.co.uk/pure-green-tea/p/058573005666200', 'Pure Green Tea', '0.55', '72.4p per 100g')
('https://www.aldi.co.uk/jasmine-green-tea/p/058573252529002', 'Jasmine Green Tea', '0.55', '72.4p per 100g')
('https://www.aldi.co.uk/english-breakfast-tea/p/063615252527401', 'English Breakfast Tea', '0.95', '76p per 100g')
('https://www.aldi.co.uk/tea-bags-240s/p/083550210810600', 'Tea Bags 240s', '3.49', '50.1p per 100g')
('https://www.aldi.co.uk/irn-bru-xtra/p/087678242202600', 'Irn Bru Xtra', '0.99', '19.8p per 100ml')
('https://www.aldi.co.uk/scottish-lager/p/085424236173600', 'Scottish Lager', '3.09', '£1.76 per litre')
('https://www.aldi.co.uk/regular-irn-bru/p/010717248161000', 'Regular Irn Bru', '1.25', '6.3p per 100ml')
('https://www.aldi.co.uk/haggis-slices/p/086169254869500', 'Haggis Slices', '0.89', '£4.45 per kg')
('https://www.aldi.co.uk/roast-beef/p/085949249406400', 'Roast Beef', '1.79', '£1.79 per 100g')
('https://www.aldi.co.uk/beef-silverside-trimmings/p/011407262034200', 'Beef Silverside Trimmings', '1.89', '63p/47p per 100g')
('https://www.aldi.co.uk/steak-round/p/061097255346000', 'Steak Round', '1.39', '42.1p per 100g')
('https://www.aldi.co.uk/scotch-beef-sausages/p/010850274547500', 'Scotch Beef Sausages', '1.99', '£4.98 per kg')
('https://www.aldi.co.uk/natural-scottish-cottage-cheese/p/014405269365800', 'Natural Scottish Cottage Cheese', '0.64', '21.3p per 100g')
('https://www.aldi.co.uk/scotch-aberdeen-angus-sirloin-steak/p/014808276644500', 'Scotch Aberdeen Angus Sirloin Steak', '4.29', '£18.90 per kg')
('https://www.aldi.co.uk/scotch-28-day-matured-ribeye-steak/p/014777276663900', 'Scotch 28 Day Matured Ribeye Steak', '4.09', '£18.02 per kg')
('https://www.aldi.co.uk/scotch-28-day-matured-rump-steak/p/014763276662500', 'Scotch 28 Day Matured Rump Steak', '3.49', '£13.69 per kg')
('https://www.aldi.co.uk/scotch-21-day-matured-rump-steak/p/014762276687900', 'Scotch 21 Day Matured Rump Steak', '2.39', '£10.30 per kg')
('https://www.aldi.co.uk/scotch-28-day-matured-sirloin-steak/p/014749276662100', 'Scotch 28 Day Matured Sirloin Steak', '3.79', '£16.70 per kg')
('https://www.aldi.co.uk/scottish-lean-pork-loin-medallions/p/015403276689900', 'Scottish Lean Pork Loin Medallions', '2.39', '£5.98 per kg')
('https://www.aldi.co.uk/scotch-lean-frying-steak/p/014830276688100', 'Scotch Lean Frying Steak', '2.79', '£7.75 per kg')
('https://www.aldi.co.uk/scottish-5%25-fat-lean-pork-mince/p/015416276688700', 'Scottish 5% Fat Lean Pork Mince', '2.19', '£4.38 per kg')
('https://www.aldi.co.uk/scottish-ice-cubes/p/013407283553500', 'Scottish Ice Cubes', '0.79', '39.5p per kg')
('https://www.aldi.co.uk/prawn-cocktail-flavour-potato-crisps/p/010767277550300', 'Prawn Cocktail Flavour Potato Crisps', '0.89', '59.3p per 100g')
('https://www.aldi.co.uk/honey-roasted-scottish-salmon-flakes/p/013493289031100', 'Honey Roasted Scottish Salmon Flakes', '1.79', '£1.63 per 100g')
('https://www.aldi.co.uk/finely-sliced-breaded-ham/p/010021285889300', 'Finely Sliced Breaded Ham', '1.49', '£1.49 per 100g')
('https://www.aldi.co.uk/scottish-chicken-thigh-fillets/p/017738297158800', 'Scottish Chicken Thigh Fillets', '2.75', '£4.58 per kg')
('https://www.aldi.co.uk/macaroni-cheese/p/020991295921800', 'Macaroni Cheese', '3.99', '49.9p per 100g')
('https://www.aldi.co.uk/salt-beef/p/085949306461901', 'Salt Beef', '1.79', '£1.79 per 100g')
('https://www.aldi.co.uk/finely-sliced-sweet-oak-smoked-ham/p/010021306271201', 'Finely Sliced Sweet Oak Smoked Ham', '1.49', '£1.49 per 100g')
('https://www.aldi.co.uk/cheddar-%26-onion-potato-crisps/p/010770306272801', 'Cheddar & Onion Potato Crisps', '0.89', '59.3p per 100g')
('https://www.aldi.co.uk/lightly-salted-potato-crisps/p/010767306272402', 'Lightly Salted Potato Crisps', '0.89', '59.3p per 100g')
('https://www.aldi.co.uk/sea-salt-%26-vinegar-potato-crisps/p/010767306272201', 'Sea Salt & Vinegar Potato Crisps', '0.89', '59.3p per 100g')
('https://www.aldi.co.uk/rowan-glen-low-fat-raspberry-yogurt/p/054350306839101', 'Rowan Glen Low Fat Raspberry Yogurt', '0.35', '28p per 100g')
('https://www.aldi.co.uk/scotch-topside-roasting-joint/p/014812306817101', 'Scotch Topside Roasting Joint', '6.95', '£6.95 per kg')
('https://www.aldi.co.uk/golden-breadcrumbs/p/015497306817301', 'Golden Breadcrumbs', '0.65', '37.1p per 100g')
('https://www.aldi.co.uk/rowan-glen-apple-crumble-yogurt/p/056818306840301', 'Rowan Glen Apple Crumble Yogurt', '0.40', '26.7p per 100g')
('https://www.aldi.co.uk/rowan-glen-low-fat-toffee-yogurt/p/054350306839503', 'Rowan Glen Low Fat Toffee Yogurt', '0.35', '28p per 100g')
('https://www.aldi.co.uk/rowan-glen-low-fat-peach-yogurt/p/054350306839302', 'Rowan Glen Low Fat Peach Yogurt', '0.35', '28p per 100g')
('https://www.aldi.co.uk/sweet-microwave-popcorn/p/063278306841501', 'Sweet Microwave Popcorn', '0.99', '36.3p per 100g')
('https://www.aldi.co.uk/greek-style-strawberry-yogurt/p/060652306841102', 'Greek Style Strawberry Yogurt', '0.49', '32.7p per 100g')
('https://www.aldi.co.uk/chicken%2C-leek-%26-mustard-pie/p/068108306842502', 'Chicken, Leek & Mustard Pie', '1.99', '79.6p per 100g')
('https://www.aldi.co.uk/pineapple-tarts/p/084242306903501', 'Pineapple Tarts', '0.99', '24.8p each')
('https://www.aldi.co.uk/wholemeal-sub-rolls/p/084237306903101', 'Wholemeal Sub Rolls', '0.59', '14.8p each')
('https://www.aldi.co.uk/salmon-fillets-with-thai-marinade/p/083606307247201', 'Salmon Fillets With Thai Marinade', '2.99', '£13.59 per kg')
('https://www.aldi.co.uk/sliced-white-sourdough/p/700498308441000', 'Sliced White Sourdough', '1.35', '27p per 100g')
('https://www.aldi.co.uk/soup-in-a-cup-tomato/p/056769211646100', 'Soup In A Cup Tomato', '0.35', '8.75p per sachet')
('https://www.aldi.co.uk/extra-sensitive-baby-wipes/p/083351214866400', 'Extra Sensitive Baby Wipes', '0.55', '0.009p per wipe')
('https://www.aldi.co.uk/fromage-frais-with-fruit-puree/p/060511312484200', 'Fromage Frais With Fruit Puree', '0.80', '12.1p per 100g')
('https://www.aldi.co.uk/20-sausages/p/055255312795500', '20 Sausages', '1.00', '£1.10 per kg')
('https://www.aldi.co.uk/carrot-snacks/p/017444313277300', 'Carrot Snacks', '0.39', '£1.95 per 100g')
('https://www.aldi.co.uk/sweet-chilli-chicken-mini-fillets/p/084791313573800', 'Sweet Chilli Chicken Mini Fillets', '1.69', '99.4p per 100g')
('https://www.aldi.co.uk/cheddar-cheese-%26-red-onion-flatbread/p/701013314550000', 'Cheddar Cheese & Red Onion Flatbread', '1.69', '£6.76 per kg')
('https://www.aldi.co.uk/spinach-%26-pine-nut-pasta/p/700132314570600', 'Spinach & Pine Nut Pasta', '1.39', '64.7p/66.2p per 100g')
('https://www.aldi.co.uk/fabric-conditioner-sunshine/p/011408302903102', 'Fabric Conditioner Sunshine', '1.09', '8.7p per 100ml')
('https://www.aldi.co.uk/fabric-conditioner-pure-%26-gentle/p/011408302902901', 'Fabric Conditioner Pure & Gentle', '1.09', '8.7p per 100ml')
('https://www.aldi.co.uk/avenue-men%27s-2-in-1-jacket/p/090095315417300', "Avenue Men's 2-in-1 Jacket", '14.99', '')
('https://www.aldi.co.uk/cheese-%26-onion-flavour-potato-crisps/p/016629294029700', 'Cheese & Onion Flavour Potato Crisps', '0.65', '43.3p per 100g')
('https://www.aldi.co.uk/shower-gel---sensitive/p/021949316139701', 'Shower Gel - Sensitive', '0.85', '17p per 100ml')
('https://www.aldi.co.uk/moisturising-shower-gel/p/021949314646600', 'Moisturising Shower Gel', '0.85', '17p per 100ml')
('https://www.aldi.co.uk/shower-gel-500ml---kids/p/021949316139902', 'Shower Gel 500ml - Kids', '0.85', '17p per 100ml')
('https://www.aldi.co.uk/ladies%27-zip-neck-top/p/018429316627903', "Ladies' Zip Neck Top", '6.99', '')
('https://www.aldi.co.uk/crane-junior-black-mitts/p/018871316629307', 'Crane Junior Black Mitts', '1.49', '')
('https://www.aldi.co.uk/worcestershire-sauce/p/075761316791200', 'Worcestershire Sauce', '0.65', '43.3p per 100ml')
('https://www.aldi.co.uk/salt-and-pepper-basa/p/055082317772900', 'Salt And Pepper Basa', '1.99', '£6.42 per kg')
('https://www.aldi.co.uk/apple-%26-salted-caramel-crumble/p/072888318067600', 'Apple & Salted Caramel Crumble', '1.99', '39.8p per 100g')
('https://www.aldi.co.uk/fat-free-greek-style-yogurt/p/018115297747700', 'Fat Free Greek Style Yogurt', '0.89', '8.9p per 100g')
('https://www.aldi.co.uk/cookie-dough-pie/p/700659318258600', 'Cookie Dough Pie', '1.99', '65.5p per 100g')
('https://www.aldi.co.uk/fabric-conditioner-strawberry/p/011403318107900', 'Fabric Conditioner Strawberry', '1.29', '11.1p per 100ml')
('https://www.aldi.co.uk/moroccan-inspired-chicken-soup/p/019313318111500', 'Moroccan Inspired Chicken Soup', '1.69', '£2.82 per kg')
('https://www.aldi.co.uk/cook-from-frozen-turkey-breast-joint/p/056487256361700', 'Cook From Frozen Turkey Breast Joint', '4.29', '£5.36 per kg')
('https://www.aldi.co.uk/classic-strawberry-jam/p/067674191984200', 'Classic Strawberry Jam', '0.89', '26.2p per 100g')
('https://www.aldi.co.uk/thick-cut-marmalade/p/007144254028901', 'Thick Cut Marmalade', '0.45', '9.9p per 100g')
('https://www.aldi.co.uk/pure-set-honey/p/043726254150401', 'Pure Set Honey', '0.89', '19.6p per 100g')
('https://www.aldi.co.uk/spinach%2C-feta-%26-pine-nut-pie/p/009357256910100', 'Spinach, Feta & Pine Nut Pie', '1.69', '£ 1.79')
('https://www.aldi.co.uk/wholenut-smooth-peanut-butter/p/074077254030301', 'Wholenut Smooth Peanut Butter', '1.19', '35p per 100g')
('https://www.aldi.co.uk/6-mixed-weight-organic-eggs/p/065396257641500', '6 Mixed Weight Organic Eggs', '1.49', '24.8p each')
('https://www.aldi.co.uk/splitpots-crunch/p/070691257654300', 'Splitpots Crunch', '1.69', '20.9p per 100g')
('https://www.aldi.co.uk/18-bag-family-pack/p/045334003518600', '18 Bag Family Pack', '1.49', '46.9p per 100g')
('https://www.aldi.co.uk/cheese-curls/p/064364006727000', 'Cheese Curls', '0.85', '56.7p per 100g')
('https://www.aldi.co.uk/pea-snacks-sea-salt-%26vinegar-flavour/p/079557180297600', 'Pea Snacks Sea Salt &Vinegar Flavour', '0.99', '78.6p per 100g')
('https://www.aldi.co.uk/pop-outs-popped-potato-chips-bbq/p/065674132910100', 'Pop Outs Popped Potato Chips BBQ', '0.79', '79p per 100g')
('https://www.aldi.co.uk/mini-cheese-bakes/p/064635006772800', 'Mini Cheese Bakes', '0.73', '£ 0.75')
('https://www.aldi.co.uk/lentil-curls-thai-sweet-chilli/p/084531236535600', 'Lentil Curls Thai Sweet Chilli', '0.72', '60p per 100g')
('https://www.aldi.co.uk/pop-outs-popped-potato-chips-sour/p/065674256243601', 'Pop Outs Popped Potato Chips Sour', '0.79', '79p per 100g')
('https://www.aldi.co.uk/nature%27s-pick-chantenay-carrots/p/087425258080700', "Nature's Pick Chantenay Carrots", '0.69', '£1.38 per kg')
('https://www.aldi.co.uk/mixed-nuts/p/058202256203701', 'Mixed Nuts', '1.29', '£8.60 per kg')
('https://www.aldi.co.uk/honey-roast-peanuts/p/042430256200201', 'Honey Roast Peanuts', '0.95', '£4.75 per kg')
('https://www.aldi.co.uk/30-classic-variety-pack/p/049446004111400', '30 Classic Variety Pack', '2.59', '34.5p per 100g')
('https://www.aldi.co.uk/salt-%26-vinegar-flavour-potato-crisps/p/050468004267400', 'Salt & Vinegar Flavour Potato Crisps', '0.65', '43.3p per 100g')
('https://www.aldi.co.uk/6-pack-thick-cut-ridged-variety/p/064374256245801', '6 Pack Thick Cut Ridged Variety', '0.75', '41.7p per 100g')
('https://www.aldi.co.uk/roasted-and-salted-peanuts/p/047149258420100', 'Roasted And Salted Peanuts', '0.46', '£2.30 per kg')
('https://www.aldi.co.uk/nature%27s-pick-galia-melon-each/p/062185258425500', "Nature's Pick Galia Melon Each", '1.39', '£1.39 Each')
('https://www.aldi.co.uk/smoked-back-bacon/p/083506258740902', 'Smoked Back Bacon', '1.25', '£4.17kg/£4.54kg')
('https://www.aldi.co.uk/nature%27s-pick-red-onions-3per-pack/p/081754258979900', "Nature's Pick Red Onions 3per Pack", '0.47', '15.7p Each')
('https://www.aldi.co.uk/cottage-pie/p/087225238280800', 'Cottage Pie', '4.49', '£2.99 per kg')
('https://www.aldi.co.uk/peanut-butter/p/042032259916600', 'Peanut Butter', '0.85', '25p per 100g')
('https://www.aldi.co.uk/lemon-%26-ginger-tea/p/054702259965803', 'Lemon & Ginger Tea', '0.69', '£ 0.75')
('https://www.aldi.co.uk/camomile-tea/p/054702259965602', 'Camomile Tea', '0.69', '£ 0.75')
('https://www.aldi.co.uk/roasted-salted-cashews/p/051605004408200', 'Roasted Salted Cashews', '0.75', '60p per 100g')
('https://www.aldi.co.uk/frosted-flakes/p/052773260138000', 'Frosted Flakes', '0.95', '£ 0.99')
('https://www.aldi.co.uk/sun-shot-pouch-packs/p/066811260137400', 'Sun Shot Pouch Packs', '1.69', '8.5p per 100ml')
('https://www.aldi.co.uk/sun-shots-tropical-juice-drink/p/066811260137601', 'Sun Shots Tropical Juice Drink', '1.69', '8.5p per 100ml')
('https://www.aldi.co.uk/sun-shots-orange-juice-drink/p/066811260137802', 'Sun Shots Orange Juice Drink', '1.69', '8.5p per 100ml')
('https://www.aldi.co.uk/milk-chocolate-wafer-bars/p/045686003570600', 'Milk Chocolate Wafer Bars', '0.85', '49.1p per 100g')
('https://www.aldi.co.uk/4-biscuit-assortment/p/048545003980600', '4 Biscuit Assortment', '0.99', '14.1p per 100g')
('https://www.aldi.co.uk/custard-creams/p/009274001618200', 'Custard Creams', '0.28', '9.3p per 100g')
('https://www.aldi.co.uk/jaffa-cakes/p/007694001310600', 'Jaffa Cakes', '0.75', '25p per 100g')
('https://www.aldi.co.uk/milk-chocolate-biscuits/p/003754000539600', 'Milk Chocolate Biscuits', '0.99', '68.75p per 100g')
('https://www.aldi.co.uk/all-butter-shortbread-fingers/p/046072003630600', 'All Butter Shortbread Fingers', '0.39', '18.6p per 100g')
('https://www.aldi.co.uk/ginger-nut-biscuits/p/043320003225400', 'Ginger Nut Biscuits', '0.25', '8.3p per 100g')
('https://www.aldi.co.uk/8-seal-bars/p/045019003477000', '8 Seal Bars', '0.75', '37.1p per 100g')
('https://www.aldi.co.uk/rich-tea-biscuits/p/058767005702200', 'Rich Tea Biscuits', '0.29', '9.7p per 100g')
('https://www.aldi.co.uk/chocolate-chip-cookies/p/048837004022400', 'Chocolate Chip Cookies', '0.62', '15.5p per 100g')
('https://www.aldi.co.uk/take-away-biscuits/p/069108051077800', 'Take Away Biscuits', '0.85', '60.7p per 100g')
('https://www.aldi.co.uk/dark-chocolate-digestives/p/071368067286600', 'Dark Chocolate Digestives', '0.45', '£ 0.49')
('https://www.aldi.co.uk/groovy-biscuits/p/068342098477100', 'Groovy Biscuits', '0.99', '61.1p/ 66p per 100g')
('https://www.aldi.co.uk/cookies-%27n%27-cream-biscuits/p/069379098048800', "Cookies 'N' Cream Biscuits", '0.35', '22.7p per 100g')
('https://www.aldi.co.uk/milkshake-biscuits/p/068342258697201', 'Milkshake Biscuits', '0.99', '61.1p/ 66p per 100g')
('https://www.aldi.co.uk/gourmet-sea-salt-savoury-crackers/p/056747005328600', 'Gourmet Sea Salt Savoury Crackers', '0.79', '42.70p/46.47p per 100g')
('https://www.aldi.co.uk/chocolate-rice-cakes/p/072086054869000', 'Chocolate Rice Cakes', '1.19', '79.3p per 100g')
('https://www.aldi.co.uk/wheat-crackers/p/056324005251400', 'Wheat Crackers', '0.69', '40.6p per 100g')
('https://www.aldi.co.uk/cream-crackers/p/005136000811600', 'Cream Crackers', '0.39', '13p per 100g')
('https://www.aldi.co.uk/yogurt-rice-cakes/p/072086259327301', 'Yogurt Rice Cakes', '1.19', '79.3p per 100g')
('https://www.aldi.co.uk/puff-pastry-twists-onion-and-chive/p/049281259280301', 'Puff Pastry Twists Onion And Chive', '0.65', '52p per 100g')
('https://www.aldi.co.uk/flatbread-thin-bites-sweet-chilli/p/074900259327702', 'Flatbread Thin Bites Sweet Chilli', '0.49', '98p per 100g')
('https://www.aldi.co.uk/flat-bread-thins-cheese-%26-pepper/p/074900259327501', 'Flat Bread Thins Cheese & Pepper', '0.49', '98p per 100g')
('https://www.aldi.co.uk/thins-multi-seed-flatbread/p/064611260939602', 'Thins Multi-seed Flatbread', '0.99', '79.2p per 100g')
('https://www.aldi.co.uk/danish-loaf/p/064754261231400', 'Danish Loaf', '0.42', '10.5p per 100g')
('https://www.aldi.co.uk/green-tea-decaf/p/058573261665902', 'Green Tea Decaf', '0.55', '72.4p per 100g')
('https://www.aldi.co.uk/pure-green-tea/p/058573261665500', 'Pure Green Tea', '0.55', '72.4p per 100g')
('https://www.aldi.co.uk/green-tea-mint/p/058573261666103', 'Green Tea Mint', '0.55', '72.4p per 100g')
('https://www.aldi.co.uk/lemon-green-tea/p/058573261665701', 'Lemon Green Tea', '0.55', '72.4p per 100g')
('https://www.aldi.co.uk/chicken-style-pieces/p/072186262006201', 'Chicken Style Pieces', '1.59', '53p per 100g')
('https://www.aldi.co.uk/zero-blast-energy-drink/p/062374247196501', 'Zero Blast Energy Drink', '0.59', '11.8p per 100ml')
('https://www.aldi.co.uk/energy-drink/p/062374247196702', 'Energy Drink', '0.59', '11.8p per 100ml')
('https://www.aldi.co.uk/hi-impact-energy-drink-regular/p/045625247196901', 'Hi-impact Energy Drink Regular', '0.27', '10.8p per 100ml')
('https://www.aldi.co.uk/hi-impact-energy-drink---regular/p/040038002732600', 'Hi-impact Energy Drink - Regular', '1.49', '9.9p per 100ml')
('https://www.aldi.co.uk/raspberry-flavour-xplosade-sport/p/040745247912401', 'Raspberry Flavour Xplosade Sport', '0.99', '5p per 100ml')
('https://www.aldi.co.uk/cooked-sliced-chicken/p/005664000913800', 'Cooked Sliced Chicken', '1.69', '£4.97 per kg')
('https://www.aldi.co.uk/vanilla-wafers/p/008735001513200', 'Vanilla Wafers', '1.35', '18.8p per 100ml')
('https://www.aldi.co.uk/farmhouse-batch-multigrain-loaf/p/040616002827600', 'Farmhouse Batch Multigrain Loaf', '0.79', '9.9p per 100g')
('https://www.aldi.co.uk/brioche-tear-%26-share---vanilla/p/043924003317800', 'Brioche Tear & Share - Vanilla', '1.59', '39.8p per 100g')
('https://www.aldi.co.uk/soft-medium-wholemeal/p/042929003166000', 'Soft Medium Wholemeal', '0.49', '6.1p per 100g')
('https://www.aldi.co.uk/soft-cheese-reduced-fat-soft-cheese/p/047687003858000', 'Soft Cheese Reduced Fat Soft Cheese', '0.49', '£2.45 per kg')
('https://www.aldi.co.uk/crispy-and-golden-chunky-oven-chips/p/047886003888200', 'Crispy And Golden Chunky Oven Chips', '1.99', '£1.33 per kg')
('https://www.aldi.co.uk/natural-fat-free-yogurt/p/046694003720400', 'Natural Fat Free Yogurt', '0.65', '13p per 100g')
('https://www.aldi.co.uk/french-camembert/p/045791003587000', 'French Camembert', '0.89', '£3.56 per kg')
('https://www.aldi.co.uk/pear-cider/p/045865003597600', 'Pear Cider', '1.99', '£1.13 per litre')
('https://www.aldi.co.uk/original-cider/p/045864003597400', 'Original Cider', '1.89', '£1.07 per litre')
('https://www.aldi.co.uk/mamia-nappies-size-1-24-pack/p/046043003626000', 'Mamia Nappies Size 1 24 Pack', '0.79', '3.2p per nappy')
('https://www.aldi.co.uk/icing-sugar/p/044381003387400', 'Icing Sugar', '0.69', '£1.38 per kg')
('https://www.aldi.co.uk/q10-night-cream/p/045573003554400', 'Q10 Night Cream', '1.45', '£2.90 per 100ml')
('https://www.aldi.co.uk/fresh-british-semi-skimmed-milk/p/045611003560400', 'Fresh British Semi-skimmed Milk', '0.80', '70.4p per litre')
('https://www.aldi.co.uk/fresh-british-semi--skimmed-milk/p/045613003560800', 'Fresh British Semi- Skimmed Milk', '1.09', '48p per litre')
('https://www.aldi.co.uk/atlantic-cod-fillets/p/044446003398800', 'Atlantic Cod Fillets', '2.89', '£7.22 per kg')
('https://www.aldi.co.uk/self-raising-flour/p/049601004132800', 'Self Raising Flour', '0.45', '3p per 100g')
('https://www.aldi.co.uk/boneless-yellowfin-tuna-steaks/p/050547004279200', 'Boneless Yellowfin Tuna Steaks', '2.99', '£8.31 per kg')
('https://www.aldi.co.uk/4-toasting-muffins/p/049284004088000', '4 Toasting Muffins', '0.39', '9.8p each')
